Unnamed: 0,FileName,Label,Dataset,SNR_999,training,output
0,AS_20190823_7YCEIY.wav,0,AS,8.82425737510619,1,0.08886313755276688
1,AS_20190823_9H34N3.wav,0,AS,9.32432808471386,1,0.3926103416968323
2,AS_20190823_JO5LSG.wav,0,AS,10.2381287981327,1,0.08002870608698573
3,AS_20190823_KMRF7F.wav,0,AS,9.44481452100069,0,0.5031018999943467
4,AS_20190824_84PDTA.wav,0,AS,8.07008701125795,1,0.3281483773352982
5,AS_20190824_9BHV4O.wav,0,AS,8.92927490027422,1,0.09831127523011458
6,AS_20190824_G0EYWK.wav,0,AS,7.36767091787482,0,0.3014069388287015
7,AS_20190824_NMWJ26.wav,0,AS,8.02365065806013,1,0.15501869867318105
8,AS_20190824_NOBH6R.wav,0,AS,9.41356125653729,1,0.3480172438408778
9,AS_20190824_RRWHWU.wav,0,AS,8.2442611078607,1,0.4870015829460226
10,AS_20190824_SJ2LHQ.wav,0,AS,11.8448636283398,1,0.061654717589488775
11,AS_20190825_0UP5QT.wav,0,AS,7.71861792385002,1,0.5524626310712684
12,AS_20190825_2Q1VWU.wav,1,AS,7.94358344681226,1,0.8883054810375551
13,AS_20190825_8KDIAR.wav,0,AS,11.2847497765927,1,0.36264275952460184
14,AS_20190825_A9KF1P.wav,0,AS,8.15804063245464,1,0.019433552913899057
15,AS_20190825_GDGUUJ.wav,0,AS,8.25228702139953,1,0.33717668791392025
16,AS_20190825_S1MPAR.wav,1,AS,7.96552041581221,1,0.4155920446572057
17,AS_20190825_W0PBAU.wav,0,AS,8.02607139929625,1,0.10311332617479554
18,AS_20190826_3RUIOA.wav,0,AS,10.2909740977083,1,0.33273666257986306
19,AS_20190827_02TYX2.wav,0,AS,9.02965945542818,1,0.2877539979145078
20,AS_20190827_0RRIVT.wav,0,AS,11.4441143839244,1,0.3589993983150881
21,AS_20190827_1TEAMO.wav,0,AS,9.63643532503323,1,0.20432321461443884
22,AS_20190827_4FJKLS.wav,0,AS,10.0182317682762,1,0.4309166371767351
23,AS_20190827_5LX5O4.wav,0,AS,10.386940459671,1,0.7617762166504602
24,AS_20190827_8BTK4H.wav,0,AS,9.36209910876313,0,0.7328568615629724
25,AS_20190827_9XSPRR.wav,0,AS,9.99389041038934,1,0.21049297516743007
26,AS_20190827_ASS47E.wav,0,AS,11.0295458555701,1,0.1184391896630066
27,AS_20190827_C2OP6W.wav,0,AS,9.27957697296263,1,0.5363102481135514
28,AS_20190827_E1V5N2.wav,0,AS,9.72178310115836,0,0.05778531654623199
29,AS_20190827_I37KSD.wav,0,AS,9.58255062171413,1,0.19567223740986056
30,AS_20190827_K33PJS.wav,0,AS,10.018133457439,1,0.5281594862144425
31,AS_20190827_KC263G.wav,0,AS,10.6561519489558,1,0.007210674348630161
32,AS_20190827_LINCTQ.wav,0,AS,9.71294771206543,1,0.549107907598757
33,AS_20190827_OZITJI.wav,0,AS,10.652173830183,1,0.22664067972516613
34,AS_20190827_PBVEGT.wav,0,AS,8.35999755111859,1,0.08879096286765549
35,AS_20190827_QY038V.wav,0,AS,10.7488045168312,1,0.36763858262385685
36,AS_20190827_SYZSA3.wav,0,AS,10.280328827997,1,0.11487607629944607
37,AS_20190827_U33B9J.wav,0,AS,10.3315518783625,1,0.7761193083292559
38,AS_20190827_UR7ZMS.wav,0,AS,10.06531049175,1,0.21269161024930594
39,AS_20190827_WPNF8W.wav,0,AS,11.4333329505949,1,0.08584969194245576
40,AS_20190827_ZFVSGF.wav,0,AS,10.3294550454818,1,0.22508010589147015
41,AS_20190827_ZJ63R2.wav,0,AS,9.0605033171112,1,0.40797567162031606
42,AS_20190828_GSG8Y6.wav,0,AS,10.4227144681318,1,0.657598044366619
43,AS_20190828_KGRUI2.wav,0,AS,11.795151047528,0,0.47693501133260324
44,AS_20190828_N4Q5JU.wav,0,AS,10.3526171950608,1,0.36139033817108335
45,AS_20190828_NP97BX.wav,0,AS,10.8843853934274,1,0.09726945253933178
46,AS_20190828_P36QSF.wav,0,AS,11.0711368757567,1,0.09533572989740241
47,AS_20190828_QT4FDN.wav,0,AS,11.8376694463851,0,0.37833875291277447
48,AS_20190828_RSPRQH.wav,0,AS,11.3635838945238,1,0.5129693820423755
49,AS_20190828_SSLRX0.wav,0,AS,11.7470594270114,1,0.39153119766171995
50,AS_20190828_UBPD9J.wav,0,AS,10.1150041877569,0,0.4456377762041653
51,AS_20190828_UY0IPQ.wav,0,AS,10.2027485295815,1,0.7306533826999714
52,AS_20190828_WL8Y5A.wav,0,AS,10.6765129867441,1,0.6918347149481243
53,AS_20190828_WQTWZF.wav,0,AS,9.80537782964736,1,0.15160961917363444
54,AS_20190828_YSXUZ7.wav,0,AS,10.3800821162706,1,0.4002236878827742
55,AS_20190901_9A7JU6.wav,0,AS,9.97865136147748,1,0.29648113888125466
56,AS_20190901_BNFCX3.wav,0,AS,8.96747546892053,1,0.17552809901963803
57,AS_20190901_JTX6XC.wav,0,AS,9.86277085679125,0,0.32485710843253174
58,AS_20190901_QEA8FL.wav,0,AS,9.00807967579045,1,0.15810149710565302
59,AS_20190901_Y63A1N.wav,0,AS,11.3566197719135,1,0.3777651814140039
60,AS_20190902_10C88N.wav,0,AS,9.88208055050016,1,0.14858306974211993
