epoch,train_loss,val_loss,val_accuracy,val_fscore,val_precision,val_recalls
0,0.08709659900473143,0.6929699582582438,tensor(51.0221),0.4111794787681698,0.5379908257695296,0.510221465076661
1,0.08647616209616035,0.6918354696472012,tensor(50.5111),0.36113866629356356,0.578634403441324,0.5051107325383305
2,0.08630578490311608,0.6905598729798091,tensor(55.1107),0.5248155012263653,0.5639293242915524,0.551107325383305
3,0.08610001264201342,0.6893744797682234,tensor(52.3850),0.4701697842553274,0.5430413340738115,0.5238500851788757
4,0.085814420235209,0.6965603397895774,tensor(56.1329),0.5368031860792214,0.576128758451378,0.561328790459966
5,0.08553798631373571,0.6882559404259443,tensor(55.7070),0.5570569919146753,0.5571249810367475,0.5570698466780238
6,0.08536231408458314,0.6847664857032555,tensor(55.3663),0.5532686125972569,0.55403657725961,0.5536626916524702
7,0.08506763660715964,0.6881122333227674,tensor(55.0256),0.5482134182329339,0.5515813369339239,0.5502555366269165
8,0.08520510565551703,0.6873467313776227,tensor(55.5366),0.5552268726030151,0.5555519692525962,0.555366269165247
9,0.08498353087764059,0.6849298988940159,tensor(56.1329),0.5542429304235366,0.5647336092140013,0.561328790459966
10,0.08488508174875019,0.6878815899512634,tensor(54.5145),0.5381061822390816,0.5488253158450737,0.545144804088586
11,0.08462980044119306,0.6871483287372622,tensor(55.7070),0.5562999587821789,0.5577227831575766,0.5570698466780238
12,0.08439462558790502,0.6872193049734658,tensor(56.3032),0.5315853127529204,0.5841156539101611,0.5630323679727428
13,0.08433234238154977,0.6834702069349142,tensor(56.5588),0.5644909154549393,0.5665637871427927,0.565587734241908
14,0.08396030415127895,0.6817706374537194,tensor(56.0477),0.5572011337449995,0.5618276134931687,0.5604770017035775
15,0.0833967361140477,0.6818592379812082,tensor(57.7513),0.5762957268473875,0.578749706150385,0.5775127768313458
16,0.08331659477898061,0.6806002422735679,tensor(57.0698),0.5685439422787855,0.571733286193354,0.5706984667802385
17,0.08248498962796948,0.6776485053197285,tensor(58.8586),0.5862649740058092,0.5910974147171243,0.5885860306643952
18,0.08244418022489569,0.6756620441628477,tensor(58.6031),0.5845142004751374,0.5876888637506072,0.58603066439523
19,0.08202647804371523,0.6807764342127708,tensor(58.4327),0.5675710263313112,0.5984041006043462,0.5843270868824532
20,0.08146388275141896,0.6746680992425402,tensor(59.1993),0.5887672253875488,0.594434501341006,0.5919931856899489
21,0.08120452692734176,0.6697881108045172,tensor(59.3697),0.5878345386983556,0.5985944731942273,0.5936967632027257
22,0.08113986691968313,0.6830553127106856,tensor(56.8143),0.5329623918529144,0.5952142049729385,0.5681431005110733
23,0.08005936754106525,0.6758447542304278,tensor(59.4549),0.5921014041521353,0.5973728225648397,0.5945485519591142
24,0.08031278595030353,0.6796066275650232,tensor(58.6882),0.5588021591535611,0.6144970028822444,0.5868824531516184
