Unnamed: 0,FileName,Label,Dataset,SNR_999,training,output
0,AS_20190823_7YCEIY.wav,0,AS,8.82425737510619,1,0.5474613114478871
1,AS_20190823_9H34N3.wav,0,AS,9.32432808471386,1,0.5254047310169546
2,AS_20190823_JO5LSG.wav,0,AS,10.2381287981327,1,0.5188153993951178
3,AS_20190823_KMRF7F.wav,0,AS,9.44481452100069,0,0.5170048229024579
4,AS_20190824_84PDTA.wav,0,AS,8.07008701125795,1,0.525106775809655
5,AS_20190824_9BHV4O.wav,0,AS,8.92927490027422,1,0.5240776168590711
6,AS_20190824_G0EYWK.wav,0,AS,7.36767091787482,0,0.5311619974545018
7,AS_20190824_NMWJ26.wav,0,AS,8.02365065806013,1,0.5041343680541771
8,AS_20190824_NOBH6R.wav,0,AS,9.41356125653729,1,0.510447660725957
9,AS_20190824_RRWHWU.wav,0,AS,8.2442611078607,1,0.5289224062288399
10,AS_20190824_SJ2LHQ.wav,0,AS,11.8448636283398,1,0.5464472571411588
11,AS_20190825_0UP5QT.wav,0,AS,7.71861792385002,1,0.5418539625251942
12,AS_20190825_2Q1VWU.wav,1,AS,7.94358344681226,1,0.5279667332303936
13,AS_20190825_8KDIAR.wav,0,AS,11.2847497765927,1,0.5067067715620732
14,AS_20190825_A9KF1P.wav,0,AS,8.15804063245464,1,0.5013580244280356
15,AS_20190825_GDGUUJ.wav,0,AS,8.25228702139953,1,0.5217627693658513
16,AS_20190825_S1MPAR.wav,1,AS,7.96552041581221,1,0.5026532515978995
17,AS_20190825_W0PBAU.wav,0,AS,8.02607139929625,1,0.5212665333237149
18,AS_20190826_3RUIOA.wav,0,AS,10.2909740977083,1,0.47783112070400013
19,AS_20190827_02TYX2.wav,0,AS,9.02965945542818,1,0.5309627368881406
20,AS_20190827_0RRIVT.wav,0,AS,11.4441143839244,1,0.5167561984798569
21,AS_20190827_1TEAMO.wav,0,AS,9.63643532503323,1,0.5161274386615945
22,AS_20190827_4FJKLS.wav,0,AS,10.0182317682762,1,0.5301137350323287
23,AS_20190827_5LX5O4.wav,0,AS,10.386940459671,1,0.5308792564354655
24,AS_20190827_8BTK4H.wav,0,AS,9.36209910876313,0,0.523059859093134
25,AS_20190827_9XSPRR.wav,0,AS,9.99389041038934,1,0.5176611553473975
26,AS_20190827_ASS47E.wav,0,AS,11.0295458555701,1,0.5079344002160593
27,AS_20190827_C2OP6W.wav,0,AS,9.27957697296263,1,0.48986523602574433
28,AS_20190827_E1V5N2.wav,0,AS,9.72178310115836,0,0.5460848969647981
