FileName,Label,Dataset,SNR_999,output,training
AS_20190823_7YCEIY.wav,0,AS,8.82425737510619,0.1052072622300836,1
AS_20190823_9H34N3.wav,0,AS,9.32432808471386,0.5284713636926123,1
AS_20190823_JO5LSG.wav,0,AS,10.2381287981327,0.1486754690549677,1
AS_20190823_KMRF7F.wav,0,AS,9.44481452100069,0.3902523884296498,0
AS_20190824_84PDTA.wav,0,AS,8.07008701125795,0.4912470903776635,1
AS_20190824_9BHV4O.wav,0,AS,8.92927490027422,0.0303972626358475,1
AS_20190824_G0EYWK.wav,0,AS,7.36767091787482,0.6835072068716433,1
AS_20190824_NMWJ26.wav,0,AS,8.02365065806013,0.3899321713818876,0
AS_20190824_NOBH6R.wav,0,AS,9.41356125653729,0.353873977331614,1
AS_20190824_RRWHWU.wav,0,AS,8.2442611078607,0.7377500305628389,1
AS_20190824_SJ2LHQ.wav,0,AS,11.8448636283398,0.1921747038600063,1
AS_20190825_0UP5QT.wav,0,AS,7.71861792385002,0.3334433353064552,1
AS_20190825_2Q1VWU.wav,1,AS,7.94358344681226,0.1565684484454621,0
AS_20190825_8KDIAR.wav,0,AS,11.2847497765927,0.1762257051649081,1
AS_20190825_A9KF1P.wav,0,AS,8.15804063245464,0.3887964461418867,0
AS_20190825_GDGUUJ.wav,0,AS,8.25228702139953,0.5345066961303421,1
AS_20190825_S1MPAR.wav,1,AS,7.96552041581221,0.2383336774834533,1
AS_20190825_W0PBAU.wav,0,AS,8.02607139929625,0.2423681367470375,1
AS_20190826_3RUIOA.wav,0,AS,10.2909740977083,0.1884873434807538,1
AS_20190827_02TYX2.wav,0,AS,9.02965945542818,0.2584271541073319,1
AS_20190827_0RRIVT.wav,0,AS,11.4441143839244,0.1244176517453554,1
AS_20190827_1TEAMO.wav,0,AS,9.63643532503323,0.2959101880875686,1
AS_20190827_4FJKLS.wav,0,AS,10.0182317682762,0.2723881805240884,1
AS_20190827_5LX5O4.wav,0,AS,10.386940459671,0.4082593822505517,0
AS_20190827_8BTK4H.wav,0,AS,9.36209910876313,0.1620864607715621,1
AS_20190827_9XSPRR.wav,0,AS,9.99389041038934,0.1055802341873063,1
AS_20190827_ASS47E.wav,0,AS,11.0295458555701,0.0267952044281375,1
AS_20190827_C2OP6W.wav,0,AS,9.27957697296263,0.031272344527668,1
AS_20190827_E1V5N2.wav,0,AS,9.72178310115836,0.0721913436086955,1
AS_20190827_I37KSD.wav,0,AS,9.58255062171413,0.1028860753974508,0
AS_20190827_K33PJS.wav,0,AS,10.018133457439,0.021217340017451,0
AS_20190827_KC263G.wav,0,AS,10.6561519489558,0.5358956420569932,1
AS_20190827_LINCTQ.wav,0,AS,9.71294771206543,0.0350195235965953,1
AS_20190827_OZITJI.wav,0,AS,10.652173830183,0.0474876747786513,1
AS_20190827_PBVEGT.wav,0,AS,8.35999755111859,0.0667762987747749,1
AS_20190827_QY038V.wav,0,AS,10.7488045168312,0.482620568705115,1
AS_20190827_SYZSA3.wav,0,AS,10.280328827997,0.330097266849703,1
AS_20190827_U33B9J.wav,0,AS,10.3315518783625,0.0758950939900581,1
AS_20190827_UR7ZMS.wav,0,AS,10.06531049175,0.3947227621143884,0
AS_20190827_WPNF8W.wav,0,AS,11.4333329505949,0.0589269966598006,1
AS_20190827_ZFVSGF.wav,0,AS,10.3294550454818,0.5963656375151495,1
AS_20190827_ZJ63R2.wav,0,AS,9.0605033171112,0.116160498062635,0
AS_20190828_GSG8Y6.wav,0,AS,10.4227144681318,0.0594312353732475,1
AS_20190828_KGRUI2.wav,0,AS,11.795151047528,0.3958740999870196,1
AS_20190828_N4Q5JU.wav,0,AS,10.3526171950608,0.3853966747717283,1
AS_20190828_NP97BX.wav,0,AS,10.8843853934274,0.017310495922191,1
AS_20190828_P36QSF.wav,0,AS,11.0711368757567,0.2024940157420776,1
AS_20190828_QT4FDN.wav,0,AS,11.8376694463851,0.0184853848002372,1
AS_20190828_RSPRQH.wav,0,AS,11.3635838945238,0.1606440986011086,1
AS_20190828_SSLRX0.wav,0,AS,11.7470594270114,0.0992022761100035,1
AS_20190828_UBPD9J.wav,0,AS,10.1150041877569,0.2072484832527366,1
AS_20190828_UY0IPQ.wav,0,AS,10.2027485295815,0.5196595941697382,1
AS_20190828_WL8Y5A.wav,0,AS,10.6765129867441,0.5304472223729214,1
AS_20190828_WQTWZF.wav,0,AS,9.80537782964736,0.1889776566603318,1
AS_20190828_YSXUZ7.wav,0,AS,10.3800821162706,0.1951787239231971,1
AS_20190901_9A7JU6.wav,0,AS,9.97865136147748,0.6437655785588096,0
AS_20190901_BNFCX3.wav,0,AS,8.96747546892053,0.273844823071389,1
AS_20190901_JTX6XC.wav,0,AS,9.86277085679125,0.2939874003452684,1
AS_20190901_QEA8FL.wav,0,AS,9.00807967579045,0.2594019629006054,1
AS_20190901_Y63A1N.wav,0,AS,11.3566197719135,0.1025780976522703,1
AS_20190902_10C88N.wav,0,AS,9.88208055050016,0.1705565372717554,1
AS_20190902_B0WFBH.wav,0,AS,9.50600626472426,0.1018171568255249,1
AS_20190902_B9SYUK.wav,1,AS,30.7666258470187,0.5624600880572014,1
AS_20190902_BABYDP.wav,0,AS,8.40297136866418,0.4286349944874997,1
AS_20190902_JPY5J8.wav,0,AS,9.12164072882254,0.1814310880816002,1
AS_20190903_4NSUUC.wav,0,AS,9.82830085303275,0.5626290470820285,1
AS_20190903_9EIDEX.wav,0,AS,14.2020611943996,0.9596943830944392,0
AS_20190903_FIYRCH.wav,0,AS,10.2261847578016,0.7037622914132252,1
AS_20190903_UYWDJL.wav,0,AS,9.76198105532441,0.704878307737173,0
AS_20190903_WG1L85.wav,0,AS,9.90392350192413,0.3606785220383899,0
AS_20190903_YQZBRM.wav,0,AS,10.2934449221761,0.8223994822245985,0
AS_20190904_1RJ79M.wav,0,AS,12.613718835241,0.1898834593948885,0
AS_20190904_JRQ5G8.wav,0,AS,11.1698288809428,0.8834078811289,0
AS_20190904_QNHMNG.wav,0,AS,12.0242088211491,0.0447468051774654,1
AS_20190904_W0DKG3.wav,0,AS,9.17727564355166,0.1191952392810835,1
AS_20190917_1OBQF1.wav,1,AS,8.27128317245607,0.6651261274862801,1
AS_20190917_2CYV2O.wav,1,AS,7.95346177411982,0.8858141783758045,1
AS_20190917_3C5987.wav,1,AS,6.95279983635353,0.8756365771019426,1
AS_20190917_92XTTA.wav,0,AS,7.75165349587524,0.4428021172911038,1
AS_20190917_ANYI7X.wav,1,AS,7.60898133736699,0.9826170901772492,0
AS_20190917_C81ZEH.wav,1,AS,8.98423250886451,0.7374841058236782,1
AS_20190917_HCTAR6.wav,1,AS,8.29082340552131,0.4679302878666097,1
AS_20190917_J38XNG.wav,1,AS,8.14725180003612,0.8481464787534851,0
AS_20190917_K70F28.wav,1,AS,8.07036200475763,0.6177998091367486,1
AS_20190917_NDL3NH.wav,1,AS,7.09944644423569,0.8172547921145249,1
AS_20190917_QX93F7.wav,0,AS,8.98966507873653,0.708934941195555,1
AS_20190917_UN124E.wav,0,AS,7.50037822199659,0.4000487721479943,1
AS_20190917_VKF7TO.wav,0,AS,8.13325716418427,0.3598094560300131,1
AS_20190917_XE2RCT.wav,1,AS,8.15982455651558,0.5690535906352231,0
AS_20190917_Y37LXN.wav,0,AS,8.79747773528978,0.6468314223835129,1
AS_20190917_Z63LY2.wav,1,AS,8.57523285297079,0.8070854414342205,1
AS_20190917_ZS3LIB.wav,1,AS,7.462312300016,0.926545856692138,1
AS_20190919_0GZLXR.wav,1,AS,12.3854059188941,0.311881699766421,1
AS_20190919_45KWE8.wav,1,AS,12.5200753021223,0.6211616137360946,1
AS_20190919_5BZSAB.wav,0,AS,30.2592150604231,0.138915926987461,0
AS_20190919_5ILYFK.wav,1,AS,13.0732372285887,0.7214807777143397,0
AS_20190919_5UOWD5.wav,0,AS,12.0055131078475,0.0366432448023203,1
AS_20190919_5ZZQ0F.wav,1,AS,10.6996840094961,0.5686680031376008,1
AS_20190919_A1UFV6.wav,1,AS,16.1250418062808,0.5426809443304204,1
AS_20190919_BORC9O.wav,1,AS,9.89596161627529,0.2580189770728626,1
AS_20190919_ENUKD4.wav,0,AS,13.1402358998059,0.1529471415862579,1
AS_20190919_EZ67IQ.wav,1,AS,12.0565002646625,0.1384105574896426,1
AS_20190919_GTOJV0.wav,1,AS,10.9418243931289,0.1918386479498953,1
AS_20190919_HFZ59E.wav,0,AS,11.9064315310315,0.2128660721848144,1
AS_20190919_I3HP8P.wav,1,AS,11.6797170090724,0.3399171383032579,1
