FileName,Label,Dataset,SNR_999,output,training
AS_20190823_7YCEIY.wav,0,AS,8.82425737510619,0.6537375518299686,1
AS_20190823_9H34N3.wav,0,AS,9.32432808471386,0.2480549271765228,1
AS_20190823_JO5LSG.wav,0,AS,10.2381287981327,0.2114427379465063,1
AS_20190823_KMRF7F.wav,0,AS,9.44481452100069,0.2369507368468769,0
AS_20190824_84PDTA.wav,0,AS,8.07008701125795,0.9604224253675692,1
AS_20190824_9BHV4O.wav,0,AS,8.92927490027422,0.1943419526074112,1
AS_20190824_G0EYWK.wav,0,AS,7.36767091787482,0.7348181237740411,1
AS_20190824_NMWJ26.wav,0,AS,8.02365065806013,0.671925903425343,0
AS_20190824_NOBH6R.wav,0,AS,9.41356125653729,0.2199109022376571,1
AS_20190824_RRWHWU.wav,0,AS,8.2442611078607,0.8871824349839056,1
AS_20190824_SJ2LHQ.wav,0,AS,11.8448636283398,0.1677684447935825,1
AS_20190825_0UP5QT.wav,0,AS,7.71861792385002,0.3504295235070025,1
AS_20190825_2Q1VWU.wav,1,AS,7.94358344681226,0.3340599829664021,0
AS_20190825_8KDIAR.wav,0,AS,11.2847497765927,0.2189045995221496,1
AS_20190825_A9KF1P.wav,0,AS,8.15804063245464,0.1763820720907923,0
AS_20190825_GDGUUJ.wav,0,AS,8.25228702139953,0.428219621755336,1
AS_20190825_S1MPAR.wav,1,AS,7.96552041581221,0.3971320115466787,1
AS_20190825_W0PBAU.wav,0,AS,8.02607139929625,0.2751687583668379,1
AS_20190826_3RUIOA.wav,0,AS,10.2909740977083,0.2186040818884942,1
AS_20190827_02TYX2.wav,0,AS,9.02965945542818,0.2037108192528735,1
AS_20190827_0RRIVT.wav,0,AS,11.4441143839244,0.1806901929445286,1
AS_20190827_1TEAMO.wav,0,AS,9.63643532503323,0.3355866128091084,1
AS_20190827_4FJKLS.wav,0,AS,10.0182317682762,0.1039478252365822,1
AS_20190827_5LX5O4.wav,0,AS,10.386940459671,0.3037284286745911,0
AS_20190827_8BTK4H.wav,0,AS,9.36209910876313,0.0784512525320686,1
AS_20190827_9XSPRR.wav,0,AS,9.99389041038934,0.1041340385075004,1
AS_20190827_ASS47E.wav,0,AS,11.0295458555701,0.0118978685596957,1
