Unnamed: 0,FileName,Label,Dataset,SNR_999,training,output
0,AS_20190823_7YCEIY.wav,0,AS,8.82425737510619,1,0.08962091181331971
1,AS_20190823_9H34N3.wav,0,AS,9.32432808471386,1,0.09520834630525535
2,AS_20190823_JO5LSG.wav,0,AS,10.2381287981327,1,0.15187833553211788
3,AS_20190823_KMRF7F.wav,0,AS,9.44481452100069,1,0.1261734859487233
4,AS_20190824_84PDTA.wav,0,AS,8.07008701125795,1,0.2212478994937693
5,AS_20190824_9BHV4O.wav,0,AS,8.92927490027422,1,0.1667859945029725
6,AS_20190824_G0EYWK.wav,0,AS,7.36767091787482,1,0.20919199020282994
7,AS_20190824_NMWJ26.wav,0,AS,8.02365065806013,1,0.2526246324251849
8,AS_20190824_NOBH6R.wav,0,AS,9.41356125653729,1,0.24123637987675636
9,AS_20190824_RRWHWU.wav,0,AS,8.2442611078607,0,0.22645155390549285
10,AS_20190824_SJ2LHQ.wav,0,AS,11.8448636283398,1,0.10229062348090588
11,AS_20190825_0UP5QT.wav,0,AS,7.71861792385002,1,0.21534600287743372
12,AS_20190825_2Q1VWU.wav,1,AS,7.94358344681226,1,0.20394359499254452
13,AS_20190825_8KDIAR.wav,0,AS,11.2847497765927,1,0.2150988537170537
14,AS_20190825_A9KF1P.wav,0,AS,8.15804063245464,0,0.2168272733551708
15,AS_20190825_GDGUUJ.wav,0,AS,8.25228702139953,1,0.14585595823586667
16,AS_20190825_S1MPAR.wav,1,AS,7.96552041581221,1,0.2952106615469211
17,AS_20190825_W0PBAU.wav,0,AS,8.02607139929625,1,0.14051303281573216
18,AS_20190826_3RUIOA.wav,0,AS,10.2909740977083,0,0.19916717242482113
19,AS_20190827_02TYX2.wav,0,AS,9.02965945542818,1,0.6163729561132444
20,AS_20190827_0RRIVT.wav,0,AS,11.4441143839244,1,0.13798676612991484
21,AS_20190827_1TEAMO.wav,0,AS,9.63643532503323,1,0.22238662448744834
22,AS_20190827_4FJKLS.wav,0,AS,10.0182317682762,1,0.13956818139180416
23,AS_20190827_5LX5O4.wav,0,AS,10.386940459671,1,0.06948419118125003
24,AS_20190827_8BTK4H.wav,0,AS,9.36209910876313,1,0.15985696566435018
25,AS_20190827_9XSPRR.wav,0,AS,9.99389041038934,1,0.26332103075453245
26,AS_20190827_ASS47E.wav,0,AS,11.0295458555701,1,0.12940041708395328
27,AS_20190827_C2OP6W.wav,0,AS,9.27957697296263,0,0.115030569579827
28,AS_20190827_E1V5N2.wav,0,AS,9.72178310115836,1,0.1816609257776852
29,AS_20190827_I37KSD.wav,0,AS,9.58255062171413,1,0.13815321825903437
30,AS_20190827_K33PJS.wav,0,AS,10.018133457439,0,0.2017728659159728
31,AS_20190827_KC263G.wav,0,AS,10.6561519489558,1,0.2666632529579721
32,AS_20190827_LINCTQ.wav,0,AS,9.71294771206543,1,0.15751812538606852
33,AS_20190827_OZITJI.wav,0,AS,10.652173830183,1,0.2570033442400631
34,AS_20190827_PBVEGT.wav,0,AS,8.35999755111859,1,0.18394259273717
35,AS_20190827_QY038V.wav,0,AS,10.7488045168312,1,0.4602190197144491
36,AS_20190827_SYZSA3.wav,0,AS,10.280328827997,1,0.11080772340582669
37,AS_20190827_U33B9J.wav,0,AS,10.3315518783625,0,0.3059772538819818
38,AS_20190827_UR7ZMS.wav,0,AS,10.06531049175,1,0.365333147048416
39,AS_20190827_WPNF8W.wav,0,AS,11.4333329505949,1,0.23487605522082092
40,AS_20190827_ZFVSGF.wav,0,AS,10.3294550454818,1,0.11267818622076878
41,AS_20190827_ZJ63R2.wav,0,AS,9.0605033171112,0,0.13199578174079338
42,AS_20190828_GSG8Y6.wav,0,AS,10.4227144681318,1,0.36445204010146537
43,AS_20190828_KGRUI2.wav,0,AS,11.795151047528,1,0.12600153359521793
44,AS_20190828_N4Q5JU.wav,0,AS,10.3526171950608,1,0.11279860380653345
45,AS_20190828_NP97BX.wav,0,AS,10.8843853934274,1,0.15992394400570004
46,AS_20190828_P36QSF.wav,0,AS,11.0711368757567,1,0.1916354963736209
47,AS_20190828_QT4FDN.wav,0,AS,11.8376694463851,1,0.13275782213085327
48,AS_20190828_RSPRQH.wav,0,AS,11.3635838945238,1,0.205533711128074
49,AS_20190828_SSLRX0.wav,0,AS,11.7470594270114,1,0.1611311949637265
50,AS_20190828_UBPD9J.wav,0,AS,10.1150041877569,1,0.15800018836023572
51,AS_20190828_UY0IPQ.wav,0,AS,10.2027485295815,1,0.24796927636870172
52,AS_20190828_WL8Y5A.wav,0,AS,10.6765129867441,1,0.26111199543155034
53,AS_20190828_WQTWZF.wav,0,AS,9.80537782964736,1,0.520522443530342
54,AS_20190828_YSXUZ7.wav,0,AS,10.3800821162706,1,0.1656129988931229
