Unnamed: 0,Label,Dataset,FileName,training,output
0,0,AS,AS_20190822_86805A.wav,1,0.07379115826676005
1,0,AS,AS_20190822_4IZOM2.wav,0,0.03333564434667451
2,0,AS,AS_20190822_OMU76J.wav,1,0.010318097600869717
3,0,AS,AS_20190822_5Q2LR3.wav,0,0.04434874273116563
4,0,AS,AS_20190822_FRJDO9.wav,1,0.01613995806486221
5,0,AS,AS_20190823_A8ERCT.wav,1,0.18711813219247325
6,0,AS,AS_20190823_95V57Q.wav,1,0.06903517682009833
7,0,AS,AS_20190823_DA4TQN.wav,1,0.08097007073435801
8,0,AS,AS_20190823_ZWFU52.wav,0,0.009234377423249725
9,0,AS,AS_20190823_A53P86.wav,0,0.00513069156907459
10,0,AS,AS_20190823_OHX35Q.wav,1,0.007616799826716831
11,0,AS,AS_20190823_IRNK8H.wav,1,0.017594167292610586
12,0,AS,AS_20190823_E1ZPYR.wav,0,0.03080602960499653
13,0,AS,AS_20190823_TANML8.wav,1,0.002887693502231058
14,0,AS,AS_20190823_CYA43U.wav,1,0.02719698746097908
15,0,AS,AS_20190823_BXW6MQ.wav,0,0.05977414531813564
16,0,AS,AS_20190823_Q3UXZZ.wav,1,0.011117878164375958
17,0,AS,AS_20190823_LNWGYC.wav,0,0.005518578175140318
18,0,AS,AS_20190823_ZP39QP.wav,1,0.020189219861019854
19,0,AS,AS_20190823_BJL0YZ.wav,1,0.0069105886900848994
20,0,AS,AS_20190823_DH8W02.wav,0,0.07155891296703126
21,0,AS,AS_20190823_PKJNUJ.wav,1,0.02890212463145526
22,0,AS,AS_20190823_2BW89Q.wav,1,0.025623445345257848
23,0,AS,AS_20190823_E12BQL.wav,1,0.004113562241568497
24,0,AS,AS_20190823_UKE2QP.wav,1,0.03041673504321041
25,0,AS,AS_20190823_T805PS.wav,1,0.01608802364622449
26,0,AS,AS_20190823_EHXT0S.wav,0,0.05426413365462117
27,0,AS,AS_20190823_UVVRLY.wav,1,0.006711358203078726
28,0,AS,AS_20190823_YRQFJ4.wav,1,0.0026990524108419737
29,0,AS,AS_20190823_HOKWMC.wav,0,0.025996629612049196
30,0,AS,AS_20190823_TU6YMG.wav,1,0.0033355526747866657
31,0,AS,AS_20190823_9IEUKS.wav,0,0.0063567985558527435
32,0,AS,AS_20190823_B1XUHY.wav,0,0.015170903184396328
33,0,AS,AS_20190823_ZQWN2W.wav,0,0.030691291444037698
34,0,AS,AS_20190823_Y5NAH1.wav,0,0.06043810980160103
35,1,AS,AS_20210314_CYDGSG.wav,1,0.9944465348315402
36,1,AS,AS_20210314_T37ZSZ.wav,0,0.9952145845775395
37,1,AS,AS_20210314_0Z4ZZ0.wav,1,0.9993503740198587
38,1,AS,AS_20210314_XJ5HAH.wav,1,0.9990684135954113
39,1,AS,AS_20210314_KB9QOL.wav,1,0.9550405247517522
40,1,AS,AS_20210314_PQJ0BN.wav,1,0.9917071718234304
41,1,AS,AS_20210314_UXK8Q2.wav,1,0.998876880821469
42,0,AS,AS_20210314_SYZ9CE.wav,1,0.8815274351672557
43,0,AS,AS_20210314_V8VSTC.wav,0,0.9970875220690554
44,1,AS,AS_20210314_7PZYH7.wav,1,0.999502072426593
45,1,AS,AS_20210314_WR27NV.wav,1,0.9997847543583881
46,1,AS,AS_20210314_6VIZHB.wav,1,0.999067937667809
47,1,AS,AS_20210314_L51H32.wav,1,0.9974602754689479
48,1,AS,AS_20210314_92JL4V.wav,1,0.9990053543491042
49,1,AS,AS_20210314_YG2ZJF.wav,1,0.9540867096010662
50,1,AS,AS_20210314_6IX878.wav,1,0.9991955081612287
51,1,AS,AS_20210314_88UKA3.wav,1,0.9996222493095851
52,1,AS,AS_20210314_2R20UE.wav,1,0.9999346775747843
53,1,AS,AS_20210314_D4A5KK.wav,0,0.9975937233011004
54,1,AS,AS_20210314_CDYTL4.wav,1,0.9990211778395495
55,1,AS,AS_20210314_2G61KL.wav,1,0.9983541680068226
56,1,AS,AS_20210314_FBAQG3.wav,0,0.9999839070045525
57,1,AS,AS_20210314_6JOU4D.wav,1,0.9999729402230112
58,1,AS,AS_20210314_APZIQ8.wav,0,0.76316074886036
59,1,AS,AS_20210314_5I139I.wav,1,0.9992314527843447
60,1,AS,AS_20210314_8DDMZ1.wav,1,0.8913378709273199
61,1,AS,AS_20210314_E6NYUT.wav,1,0.9974074990867748
62,1,AS,AS_20210314_0DSNE8.wav,1,0.9999889136593714
63,1,AS,AS_20210314_WWMXPE.wav,1,0.9833364213051282
64,1,AS,AS_20210314_6Y8RVN.wav,1,0.9813263211386525
65,1,AS,AS_20210314_HBL8YF.wav,1,0.9994291943050109
66,1,AS,AS_20210314_HG4TBG.wav,1,0.9793674099513774
67,1,AS,AS_20210314_MJQIDX.wav,0,0.9988328743591501
68,1,AS,AS_20210314_D8EA6J.wav,1,0.998476564666787
69,1,AS,AS_20210314_QBIK20.wav,0,0.9946671539957024
70,1,AS,AS_20210314_6BDVJN.wav,1,0.989905769552269
71,1,AS,AS_20210314_0XILXK.wav,1,0.9996109331039454
72,1,AS,AS_20210314_XO9UN9.wav,1,0.9938433095051389
73,1,AS,AS_20210314_SPLRF6.wav,1,0.9845774791116614
74,1,AS,AS_20210314_ZR5ZQA.wav,1,0.981871113246628
75,1,AS,AS_20210314_DY2S28.wav,1,0.9987781689339734
76,1,AS,AS_20210314_WEQSFS.wav,1,0.9999877215940446
77,1,AS,AS_20210314_2LXXFZ.wav,1,0.9995301786209824
78,1,AS,AS_20210314_CO06OH.wav,1,0.9999696025551995
79,1,AS,AS_20210314_4WPX1Z.wav,1,0.9966763229066812
80,1,AS,AS_20210314_1IBFGI.wav,1,0.9999868871505255
81,1,AS,AS_20210314_ZYF4P6.wav,0,0.9844861954671201
82,1,AS,AS_20210314_NCBVUW.wav,1,0.9999563713049341
83,1,AS,AS_20210314_MA2DHB.wav,1,0.9996841951435107
84,1,AS,AS_20210314_8654YM.wav,1,0.9993294208786798
85,1,AS,AS_20210314_HPFBX6.wav,1,0.999056158066674
86,1,AS,AS_20210314_DMNQS6.wav,1,0.9998651924758161
87,1,AS,AS_20210314_UWOWTC.wav,1,0.9994563437520874
88,1,AS,AS_20210314_DHRTU9.wav,0,0.9967259427566572
89,1,AS,AS_20210314_3I9QEX.wav,0,0.9999114353416858
90,1,AS,AS_20210314_PHQ3O4.wav,1,0.997150102372246
91,1,AS,AS_20210314_I96EQM.wav,1,0.9999477890584575
92,1,AS,AS_20210314_CKAO3B.wav,1,0.994410580003477
93,1,AS,AS_20210314_AHAUIH.wav,0,0.9991486174967729
94,1,AS,AS_20210314_6G5I5Q.wav,0,0.9933847833295723
95,1,AS,AS_20210314_4TKNKX.wav,0,0.9983507223280896
96,1,AS,AS_20210314_ET4C2H.wav,1,0.9977330218614197
97,1,AS,AS_20210314_5D56MB.wav,1,0.9996883648504417
98,1,AS,AS_20210314_1EXE3Y.wav,1,0.9984845274644771
99,1,AS,AS_20210314_P8F9WY.wav,1,0.9999727018181879
100,1,AS,AS_20210314_WQTDSM.wav,1,0.9943816999265987
101,1,AS,AS_20210314_UQHVQV.wav,1,0.9838737563621623
102,1,AS,AS_20210314_PPX8EW.wav,1,0.9982629247002038
103,1,AS,AS_20210314_FHTR55.wav,1,0.9990128496493205
104,1,AS,AS_20210314_Q0FCX0.wav,1,0.9982852587835298
105,1,AS,AS_20210314_VFUUTS.wav,1,0.9955748316699953
106,1,AS,AS_20210314_A1S89P.wav,1,0.995544111646378
107,1,AS,AS_20210314_2CEF9M.wav,1,0.9932856248248174
108,1,AS,AS_20210314_XXOSAT.wav,1,0.9998502955441295
109,1,AS,AS_20210314_ZBHC7V.wav,1,0.9925078661614588
110,1,AS,AS_20210314_F7LA9X.wav,1,0.9931847224631309
111,1,AS,AS_20210314_4S1OGU.wav,1,0.9791315820784252
112,0,AS,AS_20210314_QAWYZW.wav,1,0.8226382876056747
113,1,AS,AS_20210318_HFGWKF.wav,1,0.9841563245593015
114,1,AS,AS_20210318_X6NAMN.wav,1,0.9916071760006915
115,1,AS,AS_20210318_09BYT8.wav,1,0.9649539348226023
116,1,AS,AS_20210318_22DVCY.wav,1,0.9814390665312056
117,1,AS,AS_20210318_LN065T.wav,1,0.9841587497985771
118,1,AS,AS_20210318_7OZUF6.wav,1,0.9909425344451446
119,1,AS,AS_20210318_WKTQ5N.wav,1,0.9237378039029702
120,1,AS,AS_20210318_IWSVDL.wav,1,0.9627893064093834
121,1,AS,AS_20210318_B5XCAO.wav,1,0.9679516753792402
122,1,AS,AS_20210318_JL8M3Q.wav,1,0.9449400533657625
123,1,AS,AS_20210318_DX789A.wav,1,0.9772548421685083
124,1,AS,AS_20210318_UOVANI.wav,1,0.99659698909664
125,1,AS,AS_20210318_RQEDUQ.wav,1,0.9857444056066484
126,1,AS,AS_20210318_CL3Y4Q.wav,1,0.9889969685460849
127,1,AS,AS_20210318_WEH1BM.wav,1,0.9890741641081953
128,1,AS,AS_20210318_HL6E5H.wav,1,0.9998861680907007
129,1,AS,AS_20210318_Y95SJA.wav,1,0.9915462273915828
130,1,AS,AS_20210318_Q499BU.wav,1,0.99353255744171
131,1,AS,AS_20210318_DHFZY5.wav,1,0.9975460337557363
132,1,AS,AS_20210318_W4LRCX.wav,1,0.5511485704578353
133,1,AS,AS_20210318_M5LRCM.wav,1,0.9878451334089192
134,1,AS,AS_20210318_W207ZY.wav,0,0.9828851180738253
135,1,AS,AS_20210318_WNBS0P.wav,1,0.9978239309752711
136,1,AS,AS_20210318_AYO2AX.wav,0,0.9933951354800634
137,1,AS,AS_20210318_MA8PE2.wav,0,0.999444078694253
138,1,AS,AS_20210318_TT0QGG.wav,1,0.9547780127494493
139,1,AS,AS_20210318_QGYA56.wav,1,0.9939101938702329
140,1,AS,AS_20210318_TN4K1D.wav,1,0.9921677890552032
141,1,AS,AS_20210318_89XDCW.wav,0,0.010859773518586482
142,1,AS,AS_20210318_I4K3S9.wav,1,0.999998927117538
143,1,AS,AS_20210318_NC9LTL.wav,1,0.9921248402272701
144,1,AS,AS_20210318_3FYA5G.wav,1,0.9701985125058314
145,1,AS,AS_20210318_A3N6FE.wav,0,0.9995032633448353
146,1,AS,AS_20210318_Z2ER6Z.wav,1,0.9992333572148318
147,1,AS,AS_20210318_KHLYKM.wav,1,0.9879162153572646
148,1,AS,AS_20210318_TPT029.wav,0,0.9984966500926983
149,1,AS,AS_20210318_WLYBC0.wav,1,0.9973252030804649
150,1,AS,AS_20210318_ETSRAA.wav,1,0.9922506441224562
151,1,AS,AS_20210318_XHEUA4.wav,1,0.9958172297436585
152,1,AS,AS_20210318_N92NEI.wav,0,0.9980983012692785
153,1,AS,AS_20210318_Q5L4BR.wav,1,0.9982101823134257
154,1,AS,AS_20210318_ZAXG33.wav,0,0.9982687457151236
155,1,AS,AS_20210318_XFP2QJ.wav,1,0.9975856561185784
156,1,AS,AS_20210318_EPNGOJ.wav,1,0.9820482468607451
157,1,AS,AS_20210318_073N4C.wav,1,0.987463140378029
158,1,AS,AS_20210318_BJW1J3.wav,1,0.9966267083114652
159,1,AS,AS_20210318_VU92O2.wav,1,0.9946886197479703
160,1,AS,AS_20210318_JOGC0M.wav,1,0.9973147688744557
161,1,AS,AS_20210318_LT3KCY.wav,1,0.9678434575228344
162,1,AS,AS_20210318_MAPHD2.wav,1,0.9991987216687591
163,1,AS,AS_20210318_8YYSO5.wav,1,0.9999133423558813
164,1,AS,AS_20210318_2NAZS1.wav,0,0.9974315738890673
165,1,AS,AS_20210318_A6DP68.wav,1,0.9978202514347319
