epoch,train_loss,val_loss,val_accuracy,val_fscore,val_precision,val_recalls
0,0.08740791409127857,0.6916894197870154,tensor(52.2146),0.4751584689577905,0.5195399885802181,0.5221465076660988
1,0.08668420103649827,0.6906734666385683,tensor(53.7479),0.49857626015287254,0.540980460607273,0.5374787052810903
2,0.08648299884122218,0.6898791400090596,tensor(51.5332),0.5137330501746254,0.5181025993624027,0.5153321976149915
3,0.08646083677501504,0.6914441902349104,tensor(51.2777),0.5013659465641311,0.5202444389091766,0.5127768313458262
4,0.08601909127563054,0.6892521068631485,tensor(53.4072),0.5332765877343721,0.5333255446107309,0.5340715502555367
5,0.08602381734772027,0.6891657485669476,tensor(52.9813),0.5228824396519948,0.5366916600388398,0.5298126064735945
6,0.08581104315845361,0.6891300268026999,tensor(54.7700),0.5453729244449429,0.5466275707771246,0.5477001703577513
7,0.08558644920054315,0.6868515843224079,tensor(55.6218),0.5551738802874062,0.5592006563236854,0.5562180579216355
8,0.08522492762777684,0.6858853400261277,tensor(56.3032),0.5615906058692142,0.5666776569230744,0.5630323679727428
9,0.08485746864017159,0.6933704909108567,tensor(53.4923),0.5026088417964721,0.5601383897806386,0.534923339011925
10,0.08423843578796891,0.6793469005792673,tensor(56.7291),0.567334044691249,0.5673899413846326,0.5672913117546848
11,0.0840160993324547,0.6784616467087597,tensor(57.0698),0.5703362692152052,0.5703053579560756,0.5706984667802385
12,0.083691211701013,0.6789227628626653,tensor(57.1550),0.5716313945505581,0.572410273634353,0.5715502555366269
13,0.08374507974599685,0.6781436188663698,tensor(57.8365),0.5779845770780024,0.577974810930881,0.5783645655877342
14,0.08387324347959893,0.6779093955606984,tensor(57.9216),0.5791356425414772,0.5790851773302821,0.5792163543441227
15,0.08391441995623308,0.677556711526705,tensor(57.6661),0.5765640931126603,0.5765081856039261,0.5766609880749574
16,0.08371129980160408,0.6790928454780903,tensor(58.0068),0.5798258836875901,0.5819544514052843,0.580068143100511
17,0.08365535779100418,0.6764949846511399,tensor(57.8365),0.5782680605448025,0.5782126647084984,0.5783645655877342
18,0.0836433911929362,0.6774806627016864,tensor(57.9216),0.5791357538083284,0.5806850178177653,0.5792163543441227
19,0.08376913224103988,0.6762210490147137,tensor(58.3475),0.5829432939633453,0.5830290363624726,0.5834752981260647
20,0.08325565139112069,0.6765065802423065,tensor(58.4327),0.584215931470272,0.5841590280491779,0.5843270868824532
21,0.08301819150491938,0.6766845138150139,tensor(58.2624),0.5827083486408855,0.582877694955696,0.5826235093696763
22,0.08338236518415934,0.6768723567868417,tensor(57.4957),0.5750638214957063,0.5756115801145331,0.5749574105621805
23,0.08327084823651988,0.6769890671491217,tensor(58.0068),0.5801476690127737,0.5809353321988019,0.580068143100511
24,0.0831683062374314,0.676968612297227,tensor(57.7513),0.5775544658177133,0.5785655947000584,0.5775127768313458
