Unnamed: 0,FileName,Label,Dataset,SNR_999,training,output
0,AS_20190823_7YCEIY.wav,0,AS,8.82425737510619,1,0.17026579487239546
1,AS_20190823_9H34N3.wav,0,AS,9.32432808471386,1,0.08080256301501262
2,AS_20190823_JO5LSG.wav,0,AS,10.2381287981327,1,0.10679974747240126
3,AS_20190823_KMRF7F.wav,0,AS,9.44481452100069,1,0.1764943466338148
4,AS_20190824_84PDTA.wav,0,AS,8.07008701125795,1,0.30396596866065034
5,AS_20190824_9BHV4O.wav,0,AS,8.92927490027422,1,0.12223909446147137
6,AS_20190824_G0EYWK.wav,0,AS,7.36767091787482,1,0.23817950926582843
7,AS_20190824_NMWJ26.wav,0,AS,8.02365065806013,1,0.21211685925572185
8,AS_20190824_NOBH6R.wav,0,AS,9.41356125653729,1,0.1321203367667713
9,AS_20190824_RRWHWU.wav,0,AS,8.2442611078607,0,0.354794173327506
10,AS_20190824_SJ2LHQ.wav,0,AS,11.8448636283398,1,0.12413439181620559
11,AS_20190825_0UP5QT.wav,0,AS,7.71861792385002,1,0.16511713714773857
12,AS_20190825_2Q1VWU.wav,1,AS,7.94358344681226,1,0.12802437529354752
13,AS_20190825_8KDIAR.wav,0,AS,11.2847497765927,1,0.16171321891593798
14,AS_20190825_A9KF1P.wav,0,AS,8.15804063245464,0,0.17635724168216682
15,AS_20190825_GDGUUJ.wav,0,AS,8.25228702139953,1,0.17591493888388424
16,AS_20190825_S1MPAR.wav,1,AS,7.96552041581221,1,0.14199850517687784
17,AS_20190825_W0PBAU.wav,0,AS,8.02607139929625,1,0.2165529947697028
18,AS_20190826_3RUIOA.wav,0,AS,10.2909740977083,0,0.11792830961521418
19,AS_20190827_02TYX2.wav,0,AS,9.02965945542818,1,0.3233452123457148
20,AS_20190827_0RRIVT.wav,0,AS,11.4441143839244,1,0.17066819606658548
21,AS_20190827_1TEAMO.wav,0,AS,9.63643532503323,1,0.13707594439220094
22,AS_20190827_4FJKLS.wav,0,AS,10.0182317682762,1,0.14254116999970387
23,AS_20190827_5LX5O4.wav,0,AS,10.386940459671,1,0.09574935245626505
24,AS_20190827_8BTK4H.wav,0,AS,9.36209910876313,1,0.20514969036296052
25,AS_20190827_9XSPRR.wav,0,AS,9.99389041038934,1,0.11473196583641011
26,AS_20190827_ASS47E.wav,0,AS,11.0295458555701,1,0.185018119300883
27,AS_20190827_C2OP6W.wav,0,AS,9.27957697296263,0,0.16769908067326242
28,AS_20190827_E1V5N2.wav,0,AS,9.72178310115836,1,0.1041344605756772
29,AS_20190827_I37KSD.wav,0,AS,9.58255062171413,1,0.12466228935088167
30,AS_20190827_K33PJS.wav,0,AS,10.018133457439,0,0.08709865106464647
31,AS_20190827_KC263G.wav,0,AS,10.6561519489558,1,0.17217553908994024
32,AS_20190827_LINCTQ.wav,0,AS,9.71294771206543,1,0.11644288480514924
33,AS_20190827_OZITJI.wav,0,AS,10.652173830183,1,0.13796479160921007
34,AS_20190827_PBVEGT.wav,0,AS,8.35999755111859,1,0.17443334251034145
35,AS_20190827_QY038V.wav,0,AS,10.7488045168312,1,0.24501222489174654
36,AS_20190827_SYZSA3.wav,0,AS,10.280328827997,1,0.0881432033226701
37,AS_20190827_U33B9J.wav,0,AS,10.3315518783625,0,0.2105194245538314
38,AS_20190827_UR7ZMS.wav,0,AS,10.06531049175,1,0.1571052217862716
39,AS_20190827_WPNF8W.wav,0,AS,11.4333329505949,1,0.22336297121548593
