Unnamed: 0,Label,Dataset,FileName,training,output
0,0,AS,AS_20190822_86805A.wav,1,0.15841580291688687
1,0,AS,AS_20190822_4IZOM2.wav,1,0.2176659211764371
2,0,AS,AS_20190822_OMU76J.wav,0,0.022806939356342332
3,0,AS,AS_20190822_5Q2LR3.wav,0,0.010763923256572732
4,0,AS,AS_20190822_FRJDO9.wav,1,0.060247125176148844
5,0,AS,AS_20190823_A8ERCT.wav,1,0.19121249113505573
6,0,AS,AS_20190823_95V57Q.wav,1,0.08383729640689667
7,0,AS,AS_20190823_DA4TQN.wav,0,0.04613208887814379
8,0,AS,AS_20190823_ZWFU52.wav,1,0.0877366215050953
9,0,AS,AS_20190823_A53P86.wav,1,0.019779569514391422
10,0,AS,AS_20190823_OHX35Q.wav,0,0.05845649174685219
11,0,AS,AS_20190823_IRNK8H.wav,1,0.022944630932379133
12,0,AS,AS_20190823_E1ZPYR.wav,1,0.037897638122505295
13,0,AS,AS_20190823_TANML8.wav,1,0.014090382293291345
14,0,AS,AS_20190823_CYA43U.wav,1,0.018694265858936722
15,0,AS,AS_20190823_BXW6MQ.wav,0,0.12111926507703337
16,0,AS,AS_20190823_Q3UXZZ.wav,1,0.04629632787107319
17,0,AS,AS_20190823_LNWGYC.wav,1,0.08558846614185511
18,0,AS,AS_20190823_ZP39QP.wav,1,0.7213152543253291
19,0,AS,AS_20190823_BJL0YZ.wav,1,0.6143509677193733
20,0,AS,AS_20190823_DH8W02.wav,1,0.0541420498973317
21,0,AS,AS_20190823_PKJNUJ.wav,1,0.018817296032917576
22,0,AS,AS_20190823_2BW89Q.wav,0,0.11153242084023655
23,0,AS,AS_20190823_E12BQL.wav,1,0.10127187407404804
24,0,AS,AS_20190823_UKE2QP.wav,1,0.3407168330004386
25,0,AS,AS_20190823_T805PS.wav,1,0.2938714559043012
26,0,AS,AS_20190823_EHXT0S.wav,1,0.0676499456580937
27,0,AS,AS_20190823_UVVRLY.wav,1,0.41600094598048737
28,0,AS,AS_20190823_YRQFJ4.wav,1,0.2216614468244959
29,0,AS,AS_20190823_HOKWMC.wav,1,0.3294865593146911
30,0,AS,AS_20190823_TU6YMG.wav,1,0.019955102558596192
31,0,AS,AS_20190823_9IEUKS.wav,1,0.044372328048679396
32,0,AS,AS_20190823_B1XUHY.wav,1,0.06526993722041222
33,0,AS,AS_20190823_ZQWN2W.wav,1,0.08214794218722364
