epoch,train_loss,val_loss,val_accuracy,val_fscore,val_precision,val_recalls
0,0.08474369,0.6942627698459204,tensor(51.3542),0.3761509851200831,0.5743101841809816,0.5135424091233072
1,0.08161079,0.6163668047081804,tensor(66.5360),0.6587666733864096,0.6773966462144353,0.66535994297933
2,0.07636403,0.5867260240777764,tensor(69.4227),0.6836410559271914,0.7215360901828355,0.6942266571632216
3,0.07202259,0.5680067467417619,tensor(70.3493),0.6930610880095145,0.7327365657917813,0.7034925160370634
4,0.06888508,0.5509819874403227,tensor(71.0620),0.7066872082971293,0.7209964387059387,0.7106200997861725
5,0.06685028,0.5435923393590061,tensor(72.7726),0.7229876360546184,0.7426057510519378,0.7277263007840342
6,0.06444698,0.533382052387073,tensor(72.6657),0.7237090203711981,0.735364264828462,0.7266571632216678
7,0.06259846,0.5407412533707391,tensor(71.5253),0.7151374535713453,0.7159389738067242,0.7152530292230934
8,0.061438262,0.5291983988653823,tensor(72.4519),0.7148660145833691,0.756833214933467,0.7245188880969351
9,0.06009703,0.5579702757293636,tensor(71.1333),0.7106696264020148,0.7139912896250161,0.7113328581610834
10,0.053706568,0.5335998951071769,tensor(73.8061),0.7353145571113167,0.7469729552891532,0.7380612972202424
11,0.052402373,0.5341441678898894,tensor(73.2716),0.7282680867573289,0.7472071184841389,0.7327156094084105
12,0.051496636,0.5229244303550367,tensor(74.3407),0.7422915842324058,0.7468333448115576,0.7434069850320741
13,0.050668653,0.5341304707807553,tensor(74.4476),0.7435173471387482,0.7473915136177215,0.7444761225944405
14,0.050128084,0.5276457567089214,tensor(74.2694),0.7419718260432663,0.7447669525985738,0.7426942266571632
15,0.049858157,0.5439661338511146,tensor(73.9487),0.7365579578880294,0.7491751908582408,0.7394868139700641
16,0.048658315,0.5265755656567626,tensor(75.0535),0.7504295634372862,0.750728443986622,0.7505345687811832
17,0.047578894,0.5552602096999107,tensor(73.4498),0.7293754270895463,0.7517217319641969,0.7344975053456878
18,0.047203124,0.530734216931116,tensor(74.9822),0.7492636159004852,0.7514658987911168,0.7498218104062723
19,0.04556048,0.5343251025047968,tensor(75.0891),0.7507036099473077,0.7513238615309695,0.7508909479686386
20,0.04520421,0.5402623469478643,tensor(74.8753),0.7476000840343268,0.7524865748170069,0.7487526728439059
21,0.04480409,0.5417059360341523,tensor(74.9465),0.7482915519235575,0.7533018046608687,0.7494654312188168
22,0.045170207,0.542521427337051,tensor(74.7684),0.7465867244951989,0.751180250223168,0.7476835352815395
23,0.044346526,0.5446965101142484,tensor(74.8396),0.7468300775749717,0.7536403281615056,0.7483962936564504
24,0.044313602,0.5438511587642213,tensor(74.9109),0.7479944987141904,0.752716358353252,0.7491090520313614
