epoch,train_loss,val_loss,val_accuracy,val_fscore,val_precision,val_recalls
0,0.08714180164767388,0.695440191629595,tensor(48.6371),0.4754089763500602,0.4903689209563546,0.48637137989778534
1,0.08645951120476973,0.6982034130031449,tensor(47.6150),0.4713886882015703,0.4786392071330506,0.47614991482112434
2,0.08600495990953948,0.7001512619259004,tensor(48.1261),0.46243759872235485,0.485187249280406,0.48126064735945484
3,0.08500026616835056,0.7071425329887481,tensor(46.7632),0.4658063347997493,0.4693887801030688,0.4676320272572402
4,0.08377007276492011,0.7077410225161499,tensor(50.3407),0.48995340501469564,0.4987188277408472,0.5034071550255537
5,0.08264487818667764,0.7189601255641073,tensor(46.4225),0.4631738726942434,0.4657279373184988,0.46422487223168657
6,0.08179678321781016,0.7166208981249158,tensor(49.4037),0.48378891696125936,0.48937367241604796,0.4940374787052811
7,0.0801015661712876,0.7221088852143166,tensor(47.7002),0.4726732080547252,0.4794679903028032,0.47700170357751276
8,0.07908821736959587,0.7249465248653796,tensor(49.5741),0.48393865859666335,0.49075106079191183,0.4957410562180579
9,0.07748330481966635,0.7441690819023821,tensor(48.2964),0.4669136058710629,0.48702383121059595,0.4829642248722317
10,0.07685844249295112,0.7552487297805448,tensor(49.9148),0.4846794804341995,0.5053950656587108,0.4991482112436116
11,0.07526424551368656,0.75927555500141,tensor(49.4889),0.47703545577402107,0.48812680691574134,0.4948892674616695
12,0.07437704674283364,0.7656213394421735,tensor(49.6593),0.4888833106477143,0.49286617175597963,0.49659284497444633
13,0.07296222887541118,0.7690833348025659,tensor(48.6371),0.480809656614633,0.48950590770730235,0.48637137989778534
14,0.07234146462347274,0.7816248301549908,tensor(49.2334),0.49227489923720813,0.4922273152713073,0.49233390119250425
15,0.07136539774729793,0.7844611067178912,tensor(47.7002),0.46864593536737503,0.47200430000672366,0.47700170357751276
16,0.0698822021484375,0.8054288444973947,tensor(47.8705),0.47873100028133886,0.4795603625798445,0.4787052810902896
17,0.06898809217868891,0.7982814192162665,tensor(47.6150),0.4736470413403006,0.47824972747199346,0.47614991482112434
18,0.06779352403224859,0.8317248827351013,tensor(46.4225),0.46381775745153525,0.46365333984584406,0.46422487223168657
19,0.06637167105997416,0.8416584435679031,tensor(47.0187),0.46942386365507544,0.46927310152073143,0.47018739352640543
20,0.06610104209498355,0.8414935324423561,tensor(49.6593),0.4955201280722987,0.49554229386222964,0.49659284497444633
21,0.06555028011924342,0.841579807068664,tensor(48.0409),0.4755995303458812,0.4831026620920687,0.4804088586030664
22,0.06453594006990132,0.8601693633873987,tensor(47.5298),0.4754078118741962,0.47561675602158576,0.4752981260647359
23,0.06341234250176221,0.8690775614580872,tensor(47.1891),0.4720151461377222,0.47236112360659255,0.47189097103918226
24,0.06379990197662123,0.8568044647041334,tensor(50.),0.49857771730372247,0.4987571398349905,0.5
