Unnamed: 0,FileName,Label,Dataset,SNR_999,training,output
0,AS_20190823_7YCEIY.wav,0,AS,8.82425737510619,1,0.2327256930295693
1,AS_20190823_9H34N3.wav,0,AS,9.32432808471386,0,0.3324098224663791
2,AS_20190823_JO5LSG.wav,0,AS,10.2381287981327,1,0.022821848683797726
3,AS_20190823_KMRF7F.wav,0,AS,9.44481452100069,1,0.3132685465978572
4,AS_20190824_84PDTA.wav,0,AS,8.07008701125795,1,0.06514026717784901
5,AS_20190824_9BHV4O.wav,0,AS,8.92927490027422,1,0.21918243139747778
6,AS_20190824_G0EYWK.wav,0,AS,7.36767091787482,1,0.014601720631170937
7,AS_20190824_NMWJ26.wav,0,AS,8.02365065806013,1,0.04286527374513519
8,AS_20190824_NOBH6R.wav,0,AS,9.41356125653729,1,0.0186138556416208
9,AS_20190824_RRWHWU.wav,0,AS,8.2442611078607,1,0.4828671599647968
10,AS_20190824_SJ2LHQ.wav,0,AS,11.8448636283398,1,0.1630008454659549
11,AS_20190825_0UP5QT.wav,0,AS,7.71861792385002,1,0.5356918278142055
12,AS_20190825_2Q1VWU.wav,1,AS,7.94358344681226,0,0.8114443687360696
13,AS_20190825_8KDIAR.wav,0,AS,11.2847497765927,1,0.31808810672884125
14,AS_20190825_A9KF1P.wav,0,AS,8.15804063245464,1,0.2032140123223384
15,AS_20190825_GDGUUJ.wav,0,AS,8.25228702139953,0,0.10348943473494984
16,AS_20190825_S1MPAR.wav,1,AS,7.96552041581221,1,0.9198456701460783
17,AS_20190825_W0PBAU.wav,0,AS,8.02607139929625,0,0.20866029854160215
18,AS_20190826_3RUIOA.wav,0,AS,10.2909740977083,1,0.1479155731311109
19,AS_20190827_02TYX2.wav,0,AS,9.02965945542818,1,0.04043471010413895
20,AS_20190827_0RRIVT.wav,0,AS,11.4441143839244,0,0.4994506270454552
21,AS_20190827_1TEAMO.wav,0,AS,9.63643532503323,1,0.38726029005256357
22,AS_20190827_4FJKLS.wav,0,AS,10.0182317682762,1,0.20740574681418864
