epoch,train_loss,val_loss,val_accuracy,val_fscore,val_precision,val_recalls
0,0.08725692404840225,0.6942926017754731,tensor(48.4668),0.38908357495116636,0.4976169115603159,0.4846678023850085
1,0.0864895056244126,0.6944737625284536,tensor(51.0221),0.5086273552534696,0.5088099721974548,0.510221465076661
2,0.0861528301956062,0.695062606257515,tensor(51.4480),0.4626756633512036,0.5060531759552203,0.514480408858603
3,0.08557005918115601,0.6958254163472373,tensor(52.7257),0.49863623505103044,0.5244665134842823,0.5272572402044293
4,0.08526073484492482,0.697470964321286,tensor(52.9813),0.520440211894371,0.5272801733089928,0.5298126064735945
5,0.08438290244654605,0.7007874187456485,tensor(49.4889),0.4923190481546145,0.4927803530619718,0.4948892674616695
6,0.0836610722362547,0.6989194883804711,tensor(51.8739),0.4998940372263282,0.5143335303571853,0.5187393526405452
7,0.08213676280545112,0.722340129709325,tensor(48.0409),0.44436977694577945,0.4862449773011953,0.4804088586030664
8,0.08104771205357143,0.7104099036481555,tensor(51.7036),0.5143277627860027,0.5151969494515349,0.5170357751277683
9,0.08038137335526316,0.7140936067603922,tensor(50.8518),0.48745102171612925,0.5021322483214578,0.5085178875638842
10,0.0793371031338111,0.7243668557838037,tensor(50.8518),0.5056464482340718,0.5123114995574996,0.5085178875638842
11,0.07863948506520206,0.7308232329366967,tensor(50.5963),0.49906698415355893,0.5024538057123817,0.5059625212947189
12,0.07809241732260339,0.7373552799631018,tensor(50.3407),0.5033224829893505,0.50485430150263,0.5034071550255537
13,0.0764068006931391,0.7396531689918427,tensor(50.),0.4998334778460232,0.5015581853469472,0.5
14,0.07526199685003525,0.7439762260479252,tensor(51.2777),0.5123372630520646,0.5121949416375354,0.5127768313458262
15,0.07464609246504934,0.7507241007822741,tensor(51.1073),0.5025147676892051,0.5074013444605839,0.5110732538330494
16,0.07390674562382518,0.7529094980766258,tensor(49.5741),0.49394118348379706,0.49408391982318633,0.4957410562180579
17,0.07295264681479088,0.7668462770354809,tensor(50.8518),0.4959476972425446,0.5037720354068757,0.5085178875638842
18,0.07340516513451598,0.753673020172769,tensor(51.1073),0.5112208522179825,0.5118697835157555,0.5110732538330494
19,0.07094965655104558,0.7613201557676065,tensor(50.2555),0.501621971261061,0.504923088820301,0.5025553662691652
20,0.0708953214946546,0.7693181413605023,tensor(49.7445),0.4908983980621582,0.5022989714430997,0.49744463373083475
21,0.06984737080738956,0.7772981312246501,tensor(50.2555),0.5014530569594742,0.5014023768094817,0.5025553662691652
22,0.06993685385338345,0.7958360349908598,tensor(49.8296),0.4934934519535453,0.49522715784285454,0.49829642248722317
23,0.06911461392739662,0.7895323072625181,tensor(51.1073),0.5020494356099835,0.5072960036251016,0.5110732538330494
24,0.06824980542175751,0.8107966040427681,tensor(50.7666),0.5077947078263919,0.5085865077816196,0.5076660988074957
