epoch,train_loss,val_loss,val_accuracy,val_fscore,val_precision,val_recalls
0,0.08745286984551222,0.6928256447514237,51.70357751277683,0.37825173562046926,0.6331948726990585,0.5170357751277683
1,0.08678586113721805,0.6925706956821163,51.36286201022146,0.3851730629071707,0.5676511651018044,0.5136286201022147
2,0.08671828191083177,0.691259114055861,52.0442930153322,0.441901633965766,0.5421378914359744,0.520442930153322
3,0.08655892967281485,0.6910809625758833,52.55536626916525,0.47977705235652957,0.5369669611623741,0.5255536626916525
4,0.08651043196369831,0.6912395397686674,52.47018739352641,0.4949011644596442,0.5306343789787705,0.524701873935264
5,0.08648316347509398,0.6918555573263607,53.15161839863714,0.5038657939764277,0.538912447920801,0.5315161839863713
6,0.0865076876762218,0.6917049401460352,52.55536626916525,0.5174734767431346,0.528149728493576,0.5255536626916525
7,0.08642672660655545,0.6909608223572298,51.53321976149915,0.5124713037922438,0.516128201092392,0.5153321976149915
8,0.08632005734551222,0.686198100117646,53.83304940374787,0.5377698508987593,0.5387246408470597,0.5383304940374787
9,0.0860862422168703,0.6796737009662582,55.28109028960818,0.5412903847038787,0.5577244841201783,0.5528109028960818
10,0.08583870565084586,0.6792778530153343,55.96252129471891,0.5589508277913281,0.5597812596783012,0.5596252129471891
11,0.08527294187617482,0.6763171905959485,56.899488926746166,0.568471484418399,0.5695503673834602,0.5689948892674617
12,0.08497367686795113,0.6735403080815148,56.98466780238501,0.5693494675395571,0.5699862623112794,0.5698466780238501
13,0.0850913141006814,0.6733456257051667,58.603066439523,0.5857445655957482,0.5864429840160553,0.58603066439523
14,0.08458165677866541,0.6638233247363791,59.369676320272575,0.5927055642438049,0.5949364846259501,0.5936967632027257
15,0.08422693697133458,0.6665087830675115,58.51788756388416,0.5809458983791749,0.588152993930118,0.5851788756388415
16,0.08383585306038534,0.6658536815155913,59.54003407155025,0.5911334132885497,0.6002239584051126,0.5954003407155025
17,0.08377971907307331,0.6599531778891204,60.136286201022145,0.5720630124699425,0.6373327932410059,0.6013628620102215
18,0.08359855020852913,0.6522844321073827,60.39182282793867,0.5943780671476964,0.613673632412985,0.6039182282793867
19,0.08294917285890507,0.6624754961751389,59.88074957410562,0.5987530584692715,0.5989498303142846,0.5988074957410562
