epoch,train_loss,val_loss,val_accuracy,val_fscore,val_precision,val_recalls
0,0.0874823594631109,0.6969929667510206,tensor(49.4889),0.3628569735755167,0.5266915736569928,0.4948892674616695
1,0.08659540391506108,0.6921127516731899,tensor(51.2777),0.4643744333681411,0.5104616983409024,0.5127768313458262
2,0.08646471525493421,0.6940113035946119,tensor(50.8518),0.4582169155941225,0.5240982115816606,0.5085178875638842
3,0.08606580232319079,0.6925118550328218,tensor(50.2555),0.46184429351645784,0.5121307186105375,0.5025553662691652
4,0.08598208778782895,0.6899691631278146,tensor(51.8739),0.5083895427327346,0.5240811255315684,0.5187393526405452
5,0.08574374779722745,0.6968206331717703,tensor(50.7666),0.400817295965686,0.5595175540462237,0.5076660988074957
6,0.08604615175634399,0.6964985723186798,tensor(49.8296),0.3930776966865678,0.5233936545425046,0.49829642248722317
7,0.08474712171052631,0.6798633972668363,tensor(57.1550),0.5604043371091245,0.5757217093881647,0.5715502555366269
8,0.0828283048930921,0.6603523334408944,tensor(60.1363),0.5651426305002756,0.6413627362712973,0.6013628620102215
9,0.07871616908482143,0.6063769024112968,tensor(69.2504),0.6830246574822212,0.7133308927518887,0.692504258943782
10,0.07489647427895911,0.6275119793679077,tensor(68.7393),0.6765359786516518,0.7107249507342998,0.6873935264054515
11,0.07253573539561795,0.5842820259740852,tensor(69.2504),0.6885293031125972,0.6997606559065276,0.692504258943782
12,0.06920479910714286,0.5630019085776867,tensor(70.9540),0.6958264031557914,0.7482690693149763,0.7095400340715503
13,0.06770821248678337,0.5623379033915635,tensor(71.9762),0.7058499956873773,0.7632592000279257,0.7197614991482112
14,0.06653378135279606,0.5455430592751381,tensor(72.2317),0.7185597538831806,0.7315330581668487,0.7223168654173765
15,0.06444032597362546,0.539978303231007,tensor(72.6576),0.7149379749400582,0.7637885520063701,0.7265758091993185
16,0.06422044338140273,0.5413725953898194,tensor(72.4872),0.716040239755438,0.751078540953502,0.7248722316865417
17,0.06357143774964756,0.5407086059425718,tensor(73.1687),0.7192315684978655,0.7741405032102188,0.731686541737649
18,0.06376646572485903,0.5308173002335648,tensor(74.0204),0.7316965144644038,0.7691452211165343,0.7402044293015332
19,0.062467811986019736,0.5517548137872751,tensor(71.8058),0.6992570447435005,0.7809342468596545,0.7180579216354344
20,0.06227094377790179,0.5240378646874956,tensor(72.9983),0.7219949438008969,0.754367017790165,0.7299829642248722
21,0.0614282823146734,0.5528507253989653,tensor(72.5724),0.7078329357641451,0.7891859699574945,0.7257240204429302
22,0.0603491807521734,0.5227714381997792,tensor(74.8722),0.7389491231463833,0.78574420013943,0.7487223168654173
23,0.06014830625146852,0.5169082635306013,tensor(74.4463),0.7403526495978042,0.7571841787903979,0.7444633730834753
24,0.05931555726474389,0.5252348592780924,tensor(74.3612),0.7350475299712252,0.7737234558086833,0.7436115843270868
