epoch,train_loss,val_loss,val_accuracy,val_fscore,val_precision,val_recalls
0,0.071674615,0.7494804772750902,tensor(53.3905),0.51033676080053,0.5422170973761107,0.5339049103663289
1,0.061533023,0.8868904533743022,tensor(55.6508),0.5156930706235153,0.585634388630766,0.5565081839438816
2,0.056545317,1.0261719225908013,tensor(56.9758),0.5692633068227804,0.5701111789779529,0.5697583787996883
3,0.05277831,0.8160018874905766,tensor(56.4302),0.5531727942938947,0.571573523463606,0.5643024162120032
4,0.050610993,0.9419108826205401,tensor(56.8200),0.5668163055133832,0.5690315034163638,0.5681995323460639
5,0.048724987,0.7307486378022311,tensor(60.4832),0.5977290356984132,0.6129359029738282,0.6048324240062354
6,0.047704503,0.8221716168144209,tensor(57.5994),0.5759793394792061,0.576009706699016,0.5759937646141855
7,0.046423078,0.75284899265991,tensor(60.1715),0.5798828828994159,0.6286821348834639,0.6017147310989868
8,0.045374557,0.8222394368654103,tensor(62.2759),0.6091411780720665,0.6428522128551262,0.622759158222915
9,0.043823585,0.8059403425255327,tensor(61.3406),0.613342187444798,0.6134691535558519,0.6134060795011691
10,0.043164883,0.9383053411196102,tensor(59.0803),0.5858365549307921,0.5954842333162732,0.5908028059236166
11,0.041925766,0.7428633762539502,tensor(62.0421),0.611493380069158,0.6327733425693105,0.6204208885424786
12,0.041394312,0.797022165308125,tensor(62.6656),0.6193702665583695,0.6370110317872163,0.6266562743569758
13,0.040090907,0.7778806183733981,tensor(61.9641),0.616850817594651,0.6233172195724649,0.6196414653156664
14,0.039881505,0.8955473134225919,tensor(62.8995),0.6227174018940234,0.6383282290944756,0.6289945440374123
15,0.040088996,0.7573112924398153,tensor(62.8215),0.628018515530055,0.6284645729887303,0.6282151208106002
16,0.037952494,0.8349143520334412,tensor(61.8083),0.6149624705432719,0.6221286855539409,0.6180826188620421
17,0.0374667,0.9154386704124144,tensor(61.4965),0.6123934162104816,0.6180189267218308,0.6149649259547935
18,0.036227956,0.7881600182221815,tensor(61.8862),0.6178041672415422,0.6201417646832402,0.6188620420888542
19,0.035675142,0.9208964991179278,tensor(60.6391),0.5972287409663389,0.6168836389130213,0.6063912704598597
