epoch,train_loss,val_loss,val_accuracy,val_fscore,val_precision,val_recalls
0,0.07420517562271713,0.4939752508592403,tensor(75.8133),0.759666927838717,0.7801899452760128,0.7581329561527581
1,0.06135017936165397,0.4656548209203858,tensor(78.2178),0.7835765293540483,0.8040662227031562,0.7821782178217822
2,0.05854100733251124,0.4759233719557313,tensor(77.7935),0.7778274235309977,0.8247083546446738,0.7779349363507779
3,0.05474092481615064,0.456756131146551,tensor(79.7737),0.7989813600371445,0.8045898124877089,0.7977369165487977
4,0.05266800079193268,0.43181122620254125,tensor(80.6223),0.8072519649956654,0.8109955974312603,0.8062234794908062
5,0.05146041473785004,0.4376616225468556,tensor(80.4809),0.8061981075272248,0.8199483445895729,0.8048090523338048
6,0.049101803805325535,0.42402187390239776,tensor(82.3197),0.8233231030450807,0.8234796650396746,0.8231966053748232
7,0.04870694262402636,0.42650900542988973,tensor(81.6124),0.8172718092425191,0.8231303033917848,0.8161244695898161
8,0.04701283213856456,0.49816486981329855,tensor(78.2178),0.7832622643575465,0.8110768415469216,0.7821782178217822
9,0.04638780104173171,0.43275090702183683,tensor(80.7638),0.8090002114346344,0.8197655564230901,0.8076379066478077
10,0.04238277286678165,0.4236645325491418,tensor(81.6124),0.8167438524573575,0.8182044027105237,0.8161244695898161
11,0.04070254162951307,0.42669224663198924,tensor(82.1782),0.8223825031509774,0.823830115196455,0.8217821782178217
12,0.039697649000169755,0.43109480613023254,tensor(82.6025),0.8270633907237936,0.8321501856365981,0.826025459688826
13,0.03918545062725361,0.43402638795352216,tensor(82.4611),0.8257338448387554,0.8321306051396264,0.8246110325318247
14,0.039343991122402985,0.4296369852321657,tensor(81.8953),0.8196255269091266,0.8213652183134574,0.8189533239038189
15,0.03861221328720108,0.4291586529416107,tensor(82.4611),0.8254744090044184,0.8285739184383556,0.8246110325318247
16,0.03814523870294744,0.43364347180264673,tensor(82.4611),0.8256029129361299,0.8299758481717454,0.8246110325318247
17,0.03780527715082769,0.4380758854506545,tensor(82.6025),0.8271522519481298,0.8338288595349665,0.826025459688826
18,0.0377783570494447,0.4373262499787093,tensor(82.4611),0.8258019978168648,0.8339628240753231,0.8246110325318247
19,0.03702008212124789,0.4313395835216851,tensor(82.7440),0.827958812607117,0.829131785358987,0.8274398868458275
20,0.03622744824145581,0.43122530287023647,tensor(82.4611),0.8252622291932162,0.8269886336248037,0.8246110325318247
21,0.035177495691564295,0.4334335904015173,tensor(82.6025),0.8267002627946631,0.8285746675249741,0.826025459688826
22,0.03585726636034864,0.4331456162298923,tensor(82.4611),0.8252622291932162,0.8269886336248037,0.8246110325318247
23,0.03543244780122221,0.43258501861186477,tensor(82.4611),0.8252018284977872,0.8266429714394207,0.8246110325318247
24,0.03646278190803337,0.43374216059141146,tensor(82.4611),0.8252622291932162,0.8269886336248037,0.8246110325318247
25,0.035907444301304166,0.4339371627510184,tensor(82.4611),0.8252622291932162,0.8269886336248037,0.8246110325318247
26,0.03622696806977203,0.43468460636648126,tensor(82.4611),0.8253196777167595,0.8273545641139696,0.8246110325318247
27,0.03548477127120926,0.43470179157850597,tensor(82.6025),0.8267002627946631,0.8285746675249741,0.826025459688826
28,0.03597611266297179,0.4348313396815026,tensor(82.7440),0.828137102269715,0.8301653085520543,0.8274398868458275
29,0.03613769043456543,0.43320496359252525,tensor(82.4611),0.8252622291932162,0.8269886336248037,0.8246110325318247
30,0.035923472889415275,0.43354128682630233,tensor(82.4611),0.8252622291932162,0.8269886336248037,0.8246110325318247
31,0.035826188581925884,0.43363751833560277,tensor(82.4611),0.8252622291932162,0.8269886336248037,0.8246110325318247
32,0.03513599132800793,0.43380637355201485,tensor(82.4611),0.8252622291932162,0.8269886336248037,0.8246110325318247
33,0.035590134657822646,0.43402177200796244,tensor(82.4611),0.8252622291932162,0.8269886336248037,0.8246110325318247
34,0.03522444200087022,0.4341924404448802,tensor(82.6025),0.8267002627946631,0.8285746675249741,0.826025459688826
35,0.03515160834039008,0.43440295450252386,tensor(82.6025),0.8267002627946631,0.8285746675249741,0.826025459688826
36,0.0360243127538965,0.4345285408989206,tensor(82.6025),0.8267002627946631,0.8285746675249741,0.826025459688826
37,0.03547752677620231,0.43461273876157136,tensor(82.6025),0.8267002627946631,0.8285746675249741,0.826025459688826
38,0.03635681259048568,0.4346516131511672,tensor(82.6025),0.8267002627946631,0.8285746675249741,0.826025459688826
39,0.03584284215540319,0.4346794827908404,tensor(82.6025),0.8267002627946631,0.8285746675249741,0.826025459688826
