epoch,train_loss,val_loss,val_accuracy,val_fscore,val_precision,val_recalls
0,0.08691163981450158,0.6917399958004538,tensor(50.2555),0.4745953996235306,0.5047710952493909,0.5025553662691652
1,0.08672193619850399,0.6892847348721713,tensor(55.2811),0.5470847954735919,0.5549682461368908,0.5528109028960818
2,0.08648073216198691,0.6892923926982197,tensor(54.5997),0.5151372182038104,0.5598111523335149,0.5459965928449745
3,0.08648856918250075,0.6881312426350998,tensor(55.2811),0.5514805206462396,0.5531477101169372,0.5528109028960818
4,0.08632643279088671,0.6880742354124937,tensor(53.8330),0.5337046012963799,0.5405009489948233,0.5383304940374787
5,0.08625292631042325,0.6864328912413303,tensor(55.6218),0.5562003485154283,0.5562803130096519,0.5562180579216355
6,0.08608000713297342,0.6866932041194207,tensor(54.4293),0.5413568545771126,0.5459293266682861,0.5442930153321976
7,0.08598263169424711,0.685754442946062,tensor(55.1959),0.5519070927309057,0.5519351730387588,0.5519591141396933
8,0.08582485430116242,0.6882136341254187,tensor(55.2811),0.5219738082275183,0.5692326434532126,0.5528109028960818
9,0.08559718610218388,0.6876066506822837,tensor(55.0256),0.5358412107617728,0.5585400659162314,0.5502555366269165
10,0.08532066041232052,0.6832644037737351,tensor(58.2624),0.5811799223460685,0.584149293325759,0.5826235093696763
11,0.08475220111989738,0.6815613349820321,tensor(57.1550),0.5612304683339598,0.5780021810686206,0.5715502555366269
12,0.08428019040546064,0.6761377483250944,tensor(58.1772),0.5732358931146931,0.5879799178050572,0.5817717206132879
13,0.08409417587874474,0.6748981244316296,tensor(58.2624),0.5722238867613892,0.5905044994643052,0.5826235093696763
14,0.08332299103577,0.6686567179795221,tensor(60.9881),0.6089617273752777,0.6112454283610019,0.6098807495741057
15,0.08269262478739099,0.6609477219021097,tensor(63.0324),0.6302292343650391,0.6303690546130698,0.6303236797274276
16,0.08238782525654037,0.6616031014736506,tensor(61.0733),0.6055937761655457,0.6160822916405383,0.610732538330494
17,0.08191082234168265,0.6731789219724665,tensor(59.2845),0.5781832107409639,0.6091861957472868,0.5928449744463373
18,0.08150050751590457,0.654657299108359,tensor(62.5213),0.6176575312278589,0.6349939484948239,0.6252129471890971
19,0.08059928686416987,0.6791273083353774,tensor(61.6695),0.611711289202184,0.6222709822295935,0.616695059625213
20,0.08046791123691456,0.6529491037079586,tensor(63.3731),0.6296659567593413,0.6391760360671933,0.6337308347529813
21,0.08005237478974027,0.6557953266309514,tensor(62.8620),0.6220386058251054,0.639186222008616,0.6286201022146508
22,0.08001180398448071,0.6460994851650128,tensor(61.8399),0.6157792797284625,0.6222728070277096,0.6183986371379898
23,0.07939477168318204,0.6420269434862284,tensor(65.2470),0.6524419427785462,0.6524743023150549,0.6524701873935264
24,0.07911682358327225,0.6366104324184854,tensor(64.9915),0.6491746919378132,0.6508993446537212,0.6499148211243612
